Ep,Train loss,Dev Loss,Dev AUC,Dev APS,Dev error,Best AUC,Counter
29,0.5270884160337777,0.39613460756592195,0.819981426895759,0.4599555061179088,0.16121868708880727,0.819981426895759,0
30,0.5268911655606895,0.4083056737969359,0.8062038974870365,0.4573571911701408,0.18315588485565448,0.819981426895759,1
31,0.5087448272211799,0.4035894763938882,0.8052019731702731,0.4593422479219371,0.18628977025091842,0.819981426895759,2
32,0.525709828426098,0.41538741120544187,0.8081115873956684,0.4681976674281592,0.18359172322188322,0.819981426895759,3
33,0.5162175188804495,0.40394766127507004,0.8144598783903545,0.4854428818159388,0.17313160243239312,0.819981426895759,4
34,0.5137786639147791,0.40346042566146123,0.8191390160043922,0.48090953307393,0.1771994271838615,0.819981426895759,5
35,0.5138970284626402,0.4093189156689381,0.8201912853407809,0.49653081452976505,0.17921258535168005,0.8201912853407809,0
36,0.5052853985079404,0.4017584415150814,0.8227499959610414,0.4737856335969167,0.1643525724840711,0.8227499959610414,0
37,0.5121770151730242,0.4107723481326078,0.818824236542789,0.4894298526585522,0.18195214079654654,0.8227499959610414,1
38,0.504863828420639,0.40790852636007957,0.8140017314905459,0.4655787863335033,0.1740032791648507,0.8227499959610414,2
39,0.4998661022761772,0.39355514463498587,0.8237692200187055,0.5036156391714671,0.1681090841168047,0.8237692200187055,0
40,0.5069821308399068,0.39500979289946186,0.8145395678144296,0.47139938712972423,0.1718448415416226,0.8237692200187055,1
41,0.5046256406553861,0.3989653693407571,0.8256681673298819,0.4880883949671074,0.16634497644397406,0.8256681673298819,0
42,0.48954650122543863,0.3918870329942831,0.8079053543303686,0.45665201757890533,0.16935433659174393,0.8256681673298819,1
43,0.4927509340746649,0.38417649339370624,0.8164374828196554,0.460591814159292,0.1619243301579395,0.8256681673298819,2
44,0.4979371726512909,0.38676621905014114,0.817313982783999,0.4650934808486801,0.15854139426768776,0.8256681673298819,3
45,0.496480675606892,0.39582551077594497,0.8016701426875277,0.4516214779372674,0.17126372371998422,0.8256681673298819,4
46,0.4908486972595083,0.4069415586727676,0.8046016437685013,0.45082924550338704,0.1951725712388187,0.8256681673298819,5
47,0.48102734335537617,0.4203731342595118,0.8087764367399533,0.4638530892195365,0.20117053732644297,0.8256681673298819,6
48,0.4768596795098535,0.40482014166744695,0.8005720251809653,0.45120234962981093,0.18614449079550877,0.8256681673298819,7
49,0.47875652703745614,0.3908734369471392,0.812477944512567,0.46325500218163684,0.17871448436170434,0.8256681673298819,8
50,0.46764000099280784,0.39697982356413597,0.8122640060793203,0.46986995543073445,0.18020878733163148,0.8256681673298819,9
51,0.47396472486956365,0.39639272116595237,0.8145887164095111,0.4745135490032231,0.18272004648942575,0.8256681673298819,10
